email_id,date,age,gender,content_type_primary,usage_time_10_2,num_sessions_night,max_continuous_usage,reels_usage_time,phone_pickups_after_10,lose_track_of_time,cannot_stop_scrolling,unplanned_usage,sleep_time,wake_up_time,daily_stress_level,overthinking_at_night,sleep_latency,night_awakenings,sleep_quality,insomnia_label
karanreddy6@gmail.com,2026-03-24,24,male,Educational,02:32,12,00:29,00:18,7,4,2,3,00:58,06:10,4,4,00:54,4,2,1
vikassharma@gmail.com,2026-03-24,30,male,Motivational,02:33,15,01:46,00:11,13,3,2,2,22:17,09:23,5,4,00:39,2,1,1
anjalisolanki@gmail.com,2026-03-24,20,male,Entertainment,00:34,12,00:23,00:06,17,4,5,3,22:58,06:00,2,2,00:19,1,5,0
adityasharma1@gmail.com,2026-03-24,45,female,Mixed,02:44,7,01:26,00:45,22,4,4,3,01:14,07:51,3,4,00:57,2,1,1
anjalisolanki@gmail.com,2026-03-24,55,female,Motivational,00:29,7,00:10,00:10,11,1,5,1,01:39,08:11,3,1,00:19,1,3,0
karandesai@gmail.com,2026-03-24,30,male,Motivational,01:13,2,00:15,00:07,22,4,1,5,22:41,06:22,3,3,00:09,1,4,0
kavitashaikh993@gmail.com,2026-03-24,50,male,Emotional/Drama,00:22,3,00:07,00:06,23,3,2,3,22:38,07:54,1,3,00:14,1,4,0
nehashaikh@gmail.com,2026-03-24,40,male,Mixed,02:13,10,01:33,01:15,16,3,4,3,02:55,08:12,5,4,00:49,3,1,1
anjalireddy@gmail.com,2026-03-24,19,female,Educational/Entertainment,01:46,13,01:14,00:16,7,3,4,1,23:30,08:55,1,1,00:25,1,5,0
anjalishah911@gmail.com,2026-03-24,35,female,Entertainment,01:31,12,01:09,01:09,5,4,3,4,22:27,05:41,1,3,00:18,1,5,0
amitprasad@gmail.com,2026-03-24,23,male,Educational,01:28,13,01:01,00:09,10,4,1,2,01:21,06:24,2,3,00:24,1,4,0
poojajoshi@gmail.com,2026-03-24,22,female,Educational,02:59,13,02:23,00:30,23,3,2,2,02:42,05:58,5,5,00:42,3,1,1
arjunsingh@gmail.com,2026-03-24,22,female,Educational/Entertainment,01:39,10,00:55,00:21,17,1,4,4,22:37,07:21,1,2,00:10,1,5,0
priyasoni9@gmail.com,2026-03-24,55,female,Motivational,02:40,14,02:17,01:50,23,5,5,2,22:38,07:53,5,3,00:46,3,2,1
adityapatil@gmail.com,2026-03-24,35,male,Motivational,01:54,2,00:05,00:05,25,4,2,4,00:31,07:36,1,3,00:20,1,4,0
nehapatil@gmail.com,2026-03-24,30,female,Mixed,02:49,2,00:31,00:12,4,2,4,4,01:28,05:37,4,3,00:49,4,1,1
snehasharma5@gmail.com,2026-03-24,25,female,Educational/Entertainment,01:40,13,00:30,00:05,24,3,5,3,22:55,06:25,1,1,00:16,0,4,0
vikassingh474@gmail.com,2026-03-24,45,female,Mixed,00:20,4,00:06,00:05,6,5,2,3,01:13,06:49,3,3,00:11,0,5,0
vikaspatel2@gmail.com,2026-03-24,20,male,Educational/Entertainment,00:51,6,00:08,00:06,11,3,3,2,02:32,08:51,3,3,00:15,0,3,0
anjalipatel9@gmail.com,2026-03-24,23,male,Educational/Entertainment,01:56,3,01:00,00:10,11,4,2,1,01:36,08:33,2,1,00:23,0,5,0
rahulprasad3@gmail.com,2026-03-24,45,female,Mixed,00:23,5,00:07,00:05,12,2,3,5,02:47,07:58,1,2,00:25,0,5,0
vikassingh@gmail.com,2026-03-24,19,male,Educational/Entertainment,02:16,3,00:18,00:18,4,3,2,5,02:03,05:00,3,4,00:44,2,2,1
vikasmehta965@gmail.com,2026-03-24,30,female,Motivational,01:34,14,01:03,00:38,14,4,2,2,00:59,07:26,1,1,00:08,1,5,0
amitgupta558@gmail.com,2026-03-24,24,male,Educational,02:42,3,00:49,00:08,19,2,3,2,23:04,06:52,4,4,00:37,2,2,1
tanvijoshi997@gmail.com,2026-03-24,25,female,Entertainment,01:23,14,01:08,00:22,23,1,4,1,00:24,09:20,2,1,00:20,1,3,0
anjaliprasad@gmail.com,2026-03-24,24,female,Educational/Entertainment,02:26,3,00:26,00:23,15,2,2,4,00:10,06:36,3,4,00:48,3,1,1
adityashah3@gmail.com,2026-03-24,23,male,Entertainment,02:24,4,00:31,00:25,10,3,5,5,01:28,09:39,5,5,00:48,4,2,1
karanshaikh@gmail.com,2026-03-24,25,male,Entertainment,01:06,10,00:22,00:13,14,5,2,4,23:50,05:41,3,3,00:19,0,4,0
priyagupta659@gmail.com,2026-03-24,50,male,Emotional/Drama,00:54,9,00:19,00:10,21,1,5,1,23:00,06:19,3,3,00:22,0,3,0
rohitpatel85@gmail.com,2026-03-24,18,male,Educational,00:58,13,00:20,00:09,7,1,3,3,01:42,06:34,1,1,00:22,1,5,0
karanpatel@gmail.com,2026-03-24,40,male,Motivational,02:59,4,02:10,01:47,18,3,1,5,00:28,05:14,3,3,00:51,3,2,1
rahulsharma1@gmail.com,2026-03-24,23,male,Entertainment,01:59,11,01:34,00:14,3,2,4,1,02:25,05:54,1,1,00:14,1,5,0
kavitapatel9@gmail.com,2026-03-24,35,female,Motivational,00:26,7,00:15,00:15,10,2,3,2,00:06,09:54,3,3,00:15,1,3,0
priyagupta9@gmail.com,2026-03-24,23,male,Educational/Entertainment,01:57,12,00:08,00:06,10,5,1,5,01:41,09:13,3,1,00:19,1,4,0
adityagupta5@gmail.com,2026-03-24,21,female,Educational,02:49,3,00:48,00:19,20,3,1,4,23:43,07:52,3,4,00:47,3,1,1
vikasdesai@gmail.com,2026-03-24,50,female,Motivational,02:30,13,01:51,00:05,13,4,3,3,23:09,05:04,4,3,00:38,2,2,1
kavitadesai@gmail.com,2026-03-24,19,female,Educational/Entertainment,00:32,11,00:05,00:05,16,4,5,5,02:16,09:24,2,2,00:13,1,5,0
rahulsingh749@gmail.com,2026-03-24,22,male,Educational/Entertainment,00:54,4,00:08,00:08,6,2,4,1,23:41,09:36,3,3,00:14,1,3,0
nehasharma3@gmail.com,2026-03-24,50,male,Motivational,01:37,14,00:21,00:16,12,3,5,5,02:10,08:35,1,1,00:09,0,4,0
adityareddy369@gmail.com,2026-03-24,50,female,Mixed,02:50,12,00:26,00:13,8,3,2,4,23:18,07:01,5,4,00:35,3,2,1
priyapatel@gmail.com,2026-03-24,45,male,Motivational,00:42,3,00:17,00:11,13,3,5,5,02:29,08:06,3,1,00:10,1,3,0
karanshah@gmail.com,2026-03-24,22,male,Entertainment,01:15,5,00:37,00:09,19,4,5,3,23:20,09:28,3,2,00:08,0,5,0
tanvipatil4@gmail.com,2026-03-24,20,female,Educational/Entertainment,01:49,11,00:39,00:37,20,4,4,3,00:03,05:15,2,1,00:23,0,5,0
poojadesai6@gmail.com,2026-03-24,18,female,Educational,01:41,2,00:22,00:22,14,1,5,1,02:17,06:37,3,3,00:11,0,5,0
anjalireddy@gmail.com,2026-03-24,35,female,Motivational,00:29,10,00:13,00:07,13,5,1,3,01:13,06:18,1,1,00:13,0,4,0
nehapatel3@gmail.com,2026-03-24,20,female,Educational,02:20,10,00:35,00:33,13,1,1,4,02:57,06:45,3,4,00:53,4,1,1
karanshaikh@gmail.com,2026-03-24,55,female,Mixed,02:17,6,00:45,00:21,19,5,3,4,01:47,06:17,4,5,00:54,4,2,1
priyaprasad@gmail.com,2026-03-24,25,female,Entertainment,01:46,7,00:49,00:26,6,5,5,1,01:47,05:58,3,2,00:10,0,4,0
kavitareddy8@gmail.com,2026-03-24,22,female,Entertainment,01:06,9,00:17,00:15,15,2,5,5,23:09,06:14,3,1,00:08,1,5,0
tanvishah9@gmail.com,2026-03-24,22,male,Educational,01:16,6,00:13,00:07,19,4,1,2,22:47,05:36,2,1,00:09,1,3,0
anjalireddy718@gmail.com,2026-03-24,50,female,Emotional/Drama,01:10,9,00:05,00:05,9,3,2,5,22:24,08:15,2,2,00:10,1,4,0
vikasdesai1@gmail.com,2026-03-24,22,female,Educational,01:46,15,01:14,01:11,7,2,1,2,01:06,06:44,3,2,00:21,1,3,0
rohitsharma@gmail.com,2026-03-24,24,female,Educational/Entertainment,02:24,10,00:50,00:23,12,1,3,1,22:33,06:25,4,3,00:31,3,2,1
karanpatel@gmail.com,2026-03-24,45,female,Emotional/Drama,02:42,4,02:12,01:29,10,3,4,4,02:06,08:04,3,3,01:00,4,1,1
karanjoshi7@gmail.com,2026-03-24,23,male,Educational/Entertainment,02:50,12,02:33,01:41,21,3,5,1,02:03,08:39,4,3,00:54,4,1,1
karansharma@gmail.com,2026-03-24,55,male,Mixed,02:38,12,01:42,01:25,16,3,1,3,23:23,08:49,5,4,00:54,4,2,1
priyasingh4@gmail.com,2026-03-24,18,male,Educational/Entertainment,02:11,2,00:32,00:21,25,4,3,4,01:40,09:36,5,4,00:31,3,2,1
nehapatel4@gmail.com,2026-03-24,30,female,Mixed,00:25,3,00:13,00:12,19,4,4,3,22:25,05:01,2,1,00:14,1,3,0
anjalisoni146@gmail.com,2026-03-24,21,male,Educational/Entertainment,02:14,4,01:44,00:41,9,3,4,4,01:47,07:30,5,3,00:31,3,2,1
amitshah8@gmail.com,2026-03-24,23,male,Educational,01:51,6,01:08,00:22,4,1,1,3,22:16,07:36,3,1,00:07,0,3,0
anjalipatel4@gmail.com,2026-03-24,18,male,Entertainment,02:21,9,01:40,00:29,3,3,2,2,23:31,06:36,5,4,00:59,3,1,1
tanvisingh4@gmail.com,2026-03-24,24,female,Entertainment,02:12,9,00:22,00:06,10,1,5,3,02:52,08:23,3,5,01:00,4,1,1
vikasreddy@gmail.com,2026-03-24,24,male,Entertainment,02:59,11,02:23,02:09,23,2,4,1,00:12,08:42,3,3,00:58,3,1,1
nehagupta@gmail.com,2026-03-24,24,male,Entertainment,00:48,15,00:13,00:12,8,3,5,3,00:01,05:37,3,2,00:07,0,4,0
priyashaikh6@gmail.com,2026-03-24,30,female,Entertainment,00:57,7,00:12,00:10,4,2,4,3,01:31,05:17,2,2,00:11,1,4,0
adityaprasad2@gmail.com,2026-03-24,19,male,Educational,01:06,9,00:56,00:13,8,5,2,5,00:25,08:29,2,2,00:14,1,4,0
rahulshaikh504@gmail.com,2026-03-24,30,female,Motivational,00:45,7,00:22,00:10,16,1,3,1,02:57,09:46,2,1,00:24,0,3,0
rohitshah8@gmail.com,2026-03-24,50,male,Motivational,02:00,12,00:58,00:52,23,5,1,1,02:11,09:26,3,3,00:48,2,2,1
adityasoni843@gmail.com,2026-03-24,35,female,Entertainment,00:28,15,00:18,00:15,12,4,4,5,01:01,06:43,2,3,00:15,1,3,0
priyapatel510@gmail.com,2026-03-24,25,female,Educational/Entertainment,02:57,8,00:15,00:13,13,1,2,3,02:16,07:31,3,5,00:56,4,2,1
rahulmehta@gmail.com,2026-03-24,21,female,Entertainment,00:21,15,00:11,00:06,22,1,5,1,01:19,09:33,3,2,00:12,1,3,0
tanvisoni@gmail.com,2026-03-24,30,male,Motivational,01:16,13,00:22,00:05,13,5,4,5,00:41,08:39,3,3,00:20,0,4,0
arjunjoshi987@gmail.com,2026-03-24,19,female,Educational,02:15,4,02:00,00:42,8,4,2,4,23:29,06:00,3,5,00:43,3,1,1
amitdesai419@gmail.com,2026-03-24,21,male,Entertainment,02:35,15,00:26,00:23,4,4,4,5,02:40,08:48,3,3,00:46,2,1,1
amitjoshi@gmail.com,2026-03-24,25,male,Educational,00:53,6,00:40,00:05,5,3,2,4,01:54,08:27,1,2,00:08,1,3,0
arjunsingh9@gmail.com,2026-03-24,20,female,Educational,02:48,2,00:39,00:32,16,5,4,1,23:08,09:32,5,5,00:45,4,2,1
priyagupta393@gmail.com,2026-03-24,35,female,Motivational,01:02,7,00:18,00:18,5,1,1,3,01:39,07:02,3,1,00:07,1,4,0
arjunpatel@gmail.com,2026-03-24,55,female,Motivational,01:40,14,01:06,00:49,7,3,1,2,23:48,09:32,2,3,00:10,1,5,0
karansharma@gmail.com,2026-03-24,55,male,Emotional/Drama,02:36,10,00:22,00:06,20,1,5,4,22:58,09:08,3,3,00:31,4,2,1
priyashah768@gmail.com,2026-03-25,18,female,Educational/Entertainment,02:33,8,01:57,00:38,11,2,5,2,01:34,09:37,5,3,00:51,2,2,1
karangupta@gmail.com,2026-03-25,20,female,Educational,02:51,14,00:10,00:07,14,3,2,4,00:05,05:03,5,4,00:54,4,1,1
vikasshah871@gmail.com,2026-03-25,21,female,Educational/Entertainment,00:49,5,00:12,00:07,11,5,5,3,23:01,05:13,2,2,00:18,1,4,0
karanreddy6@gmail.com,2026-03-25,24,male,Educational/Entertainment,01:31,11,00:25,00:24,15,2,2,1,23:59,09:10,3,3,00:12,0,4,0
vikassharma@gmail.com,2026-03-25,30,male,Entertainment,02:57,6,00:27,00:09,8,4,2,3,22:42,05:21,5,3,00:42,3,2,1
anjalisolanki@gmail.com,2026-03-25,20,male,Educational,02:08,8,00:36,00:06,12,4,1,4,00:01,08:05,5,5,00:39,3,1,1
adityasharma1@gmail.com,2026-03-25,45,female,Mixed,02:32,13,01:29,00:54,17,3,2,3,00:58,06:47,4,4,00:49,2,2,1
anjalisolanki@gmail.com,2026-03-25,55,female,Mixed,02:17,11,01:00,01:00,14,4,2,3,02:29,09:30,4,4,00:53,2,1,1
karandesai@gmail.com,2026-03-25,30,male,Motivational,01:36,13,01:22,00:34,14,1,5,1,00:39,05:38,2,2,00:17,0,5,0
kavitashaikh993@gmail.com,2026-03-25,50,male,Mixed,01:21,12,00:44,00:41,11,1,4,1,22:37,06:53,3,3,00:07,1,4,0
nehashaikh@gmail.com,2026-03-25,40,male,Entertainment,01:22,10,00:22,00:13,5,1,2,5,00:43,09:59,1,1,00:07,0,4,0
anjalireddy@gmail.com,2026-03-25,19,female,Entertainment,02:57,15,02:22,01:53,20,5,3,5,00:23,06:02,3,3,00:57,3,2,1
anjalishah911@gmail.com,2026-03-25,35,female,Mixed,00:32,10,00:07,00:05,4,1,1,4,00:35,06:24,3,2,00:08,0,5,0
amitprasad@gmail.com,2026-03-25,23,male,Educational,00:21,7,00:11,00:07,23,2,3,4,22:01,05:56,3,3,00:19,0,3,0
poojajoshi@gmail.com,2026-03-25,22,female,Educational,01:41,12,00:40,00:25,23,5,1,5,23:45,09:49,1,3,00:17,0,4,0
arjunsingh@gmail.com,2026-03-25,22,female,Educational,02:01,8,01:00,00:28,7,2,1,3,00:06,09:33,5,4,00:36,4,1,1
priyasoni9@gmail.com,2026-03-25,55,female,Mixed,00:56,6,00:26,00:15,23,4,3,5,22:54,08:08,1,2,00:20,0,4,0
adityapatil@gmail.com,2026-03-25,35,male,Mixed,02:13,10,01:14,00:30,3,2,5,2,01:20,08:08,4,5,00:39,2,1,1
nehapatil@gmail.com,2026-03-25,30,female,Entertainment,00:51,5,00:34,00:25,15,3,3,2,02:04,07:58,3,2,00:08,0,3,0
snehasharma5@gmail.com,2026-03-25,25,female,Entertainment,01:01,3,00:41,00:10,10,4,1,1,00:43,06:20,1,2,00:11,0,4,0
vikassingh474@gmail.com,2026-03-25,45,female,Motivational,02:29,12,01:24,00:57,13,3,4,1,02:45,06:01,3,5,00:59,3,2,1
vikaspatel2@gmail.com,2026-03-25,20,male,Educational/Entertainment,00:21,3,00:06,00:06,13,2,3,1,02:29,09:21,2,1,00:23,1,3,0
anjalipatel9@gmail.com,2026-03-25,23,male,Educational,01:48,13,00:35,00:30,24,2,2,5,02:52,08:56,2,1,00:14,0,4,0
rahulprasad3@gmail.com,2026-03-25,45,female,Emotional/Drama,02:38,2,01:30,01:22,19,3,1,1,22:00,09:22,4,5,00:45,4,2,1
vikassingh@gmail.com,2026-03-25,19,male,Educational/Entertainment,01:03,15,00:44,00:17,21,3,5,4,23:42,08:59,1,3,00:05,1,5,0
vikasmehta965@gmail.com,2026-03-25,30,female,Motivational,01:09,2,00:57,00:39,9,3,2,4,01:26,07:11,3,3,00:23,1,4,0
amitgupta558@gmail.com,2026-03-25,24,male,Educational,02:01,10,01:47,01:10,25,2,3,5,23:44,07:32,5,3,00:40,4,1,1
tanvijoshi997@gmail.com,2026-03-25,25,female,Educational/Entertainment,01:37,10,00:30,00:19,15,3,1,3,23:49,06:29,1,1,00:18,0,3,0
anjaliprasad@gmail.com,2026-03-25,24,female,Educational/Entertainment,01:04,5,00:08,00:05,15,5,5,1,23:20,05:26,2,1,00:25,0,5,0
adityashah3@gmail.com,2026-03-25,23,male,Educational/Entertainment,02:10,5,00:25,00:10,5,5,5,5,01:40,09:36,5,5,00:48,2,1,1
karanshaikh@gmail.com,2026-03-25,25,male,Educational/Entertainment,02:07,9,00:36,00:29,19,4,3,5,22:11,07:12,5,4,00:36,3,1,1
priyagupta659@gmail.com,2026-03-25,50,male,Emotional/Drama,02:26,9,01:49,01:36,20,3,5,3,23:22,06:48,5,4,00:32,4,1,1
rohitpatel85@gmail.com,2026-03-25,18,male,Entertainment,02:39,5,02:05,01:03,14,4,4,4,02:27,06:38,3,5,00:43,4,1,1
karanpatel@gmail.com,2026-03-25,40,male,Entertainment,02:17,5,02:04,01:00,7,2,2,3,22:55,09:04,5,3,00:47,2,1,1
rahulsharma1@gmail.com,2026-03-25,23,male,Entertainment,01:31,7,01:20,00:24,22,2,1,5,00:09,08:25,1,2,00:17,1,4,0
kavitapatel9@gmail.com,2026-03-25,35,female,Mixed,01:41,9,00:33,00:06,24,1,2,3,00:11,08:15,2,3,00:10,0,3,0
priyagupta9@gmail.com,2026-03-25,23,male,Educational,02:17,3,02:06,01:03,22,3,1,1,01:08,08:41,4,5,00:46,4,1,1
adityagupta5@gmail.com,2026-03-25,21,female,Educational/Entertainment,02:11,11,00:53,00:14,16,3,2,5,02:31,08:44,3,5,00:36,3,2,1
vikasdesai@gmail.com,2026-03-25,50,female,Emotional/Drama,01:21,6,01:08,00:33,23,1,1,1,01:29,06:45,1,3,00:23,1,5,0
kavitadesai@gmail.com,2026-03-25,19,female,Educational,01:11,9,00:10,00:08,23,2,5,5,02:54,06:15,3,2,00:08,0,4,0
rahulsingh749@gmail.com,2026-03-25,22,male,Educational/Entertainment,02:42,2,01:40,01:03,16,2,3,2,00:11,06:06,3,5,00:48,4,1,1
nehasharma3@gmail.com,2026-03-25,50,male,Emotional/Drama,01:38,11,00:19,00:17,17,5,3,4,23:21,09:38,3,2,00:16,0,3,0
adityareddy369@gmail.com,2026-03-25,50,female,Motivational,01:28,11,00:41,00:24,6,3,2,3,23:35,05:10,2,2,00:08,0,4,0
priyapatel@gmail.com,2026-03-25,45,male,Motivational,01:55,11,00:34,00:28,13,2,2,5,00:01,09:16,1,2,00:16,1,4,0
karanshah@gmail.com,2026-03-25,22,male,Educational,01:48,11,00:53,00:09,9,2,4,1,23:04,05:00,2,3,00:13,0,5,0
tanvipatil4@gmail.com,2026-03-25,20,female,Educational,02:12,2,01:40,00:47,8,1,4,4,23:57,09:20,5,4,00:56,2,1,1
poojadesai6@gmail.com,2026-03-25,18,female,Educational/Entertainment,02:27,11,00:17,00:07,17,4,4,5,02:23,08:13,3,3,00:50,3,2,1
anjalireddy@gmail.com,2026-03-25,35,female,Motivational,01:56,7,01:01,00:28,19,3,3,2,02:59,05:41,1,2,00:05,1,5,0
nehapatel3@gmail.com,2026-03-25,20,female,Educational/Entertainment,02:50,6,00:27,00:24,23,1,2,5,02:02,05:10,3,3,00:54,4,2,1
karanshaikh@gmail.com,2026-03-25,55,female,Mixed,02:27,7,00:23,00:14,13,5,5,4,22:41,06:10,4,4,00:58,4,2,1
priyaprasad@gmail.com,2026-03-25,25,female,Educational/Entertainment,02:35,13,00:16,00:14,8,2,2,5,22:07,05:11,5,4,00:54,2,1,1
kavitareddy8@gmail.com,2026-03-25,22,female,Entertainment,00:40,5,00:21,00:12,15,3,5,2,22:54,09:04,3,2,00:13,0,3,0
tanvishah9@gmail.com,2026-03-25,22,male,Entertainment,02:46,7,01:13,00:40,24,5,4,2,00:03,06:40,3,3,00:31,3,1,1
anjalireddy718@gmail.com,2026-03-25,50,female,Motivational,02:29,15,00:15,00:13,6,4,2,1,02:48,06:50,3,4,00:51,2,2,1
vikasdesai1@gmail.com,2026-03-25,22,female,Educational,01:13,8,00:55,00:15,21,4,1,2,23:30,06:09,1,3,00:15,1,4,0
rohitsharma@gmail.com,2026-03-25,24,female,Educational,00:53,15,00:16,00:12,12,5,2,1,02:34,09:57,2,1,00:05,0,3,0
karanpatel@gmail.com,2026-03-25,45,female,Emotional/Drama,01:43,3,00:51,00:29,23,2,3,4,00:07,06:49,2,1,00:18,1,4,0
karanjoshi7@gmail.com,2026-03-25,23,male,Entertainment,01:45,12,00:44,00:15,21,3,3,4,02:14,09:09,3,2,00:23,0,3,0
karansharma@gmail.com,2026-03-25,55,male,Mixed,02:01,5,01:03,00:41,8,2,5,2,02:18,08:50,3,5,00:49,4,2,1
priyasingh4@gmail.com,2026-03-25,18,male,Educational,01:12,13,00:47,00:17,15,1,2,3,23:43,07:07,3,2,00:16,0,3,0
nehapatel4@gmail.com,2026-03-25,30,female,Motivational,01:44,2,01:28,00:08,10,2,1,2,23:32,07:33,2,1,00:16,0,4,0
anjalisoni146@gmail.com,2026-03-25,21,male,Entertainment,00:42,8,00:32,00:31,15,3,2,4,22:23,09:57,1,1,00:06,1,4,0
amitshah8@gmail.com,2026-03-25,23,male,Educational/Entertainment,02:36,15,00:27,00:07,17,5,3,2,01:58,07:57,5,5,00:58,2,1,1
anjalipatel4@gmail.com,2026-03-25,18,male,Entertainment,00:21,13,00:08,00:05,18,4,3,1,22:03,05:12,3,3,00:21,0,5,0
tanvisingh4@gmail.com,2026-03-25,24,female,Educational,01:49,15,01:10,00:14,20,1,4,4,01:48,06:15,2,2,00:20,1,5,0
vikasreddy@gmail.com,2026-03-25,24,male,Entertainment,00:40,2,00:14,00:08,10,3,2,1,01:58,09:04,2,1,00:11,1,3,0
nehagupta@gmail.com,2026-03-25,24,male,Educational,01:11,2,00:34,00:30,10,3,2,1,23:44,08:43,3,2,00:20,0,4,0
priyashaikh6@gmail.com,2026-03-25,30,female,Motivational,01:23,8,00:22,00:08,4,5,2,1,23:35,09:29,2,3,00:12,1,5,0
adityaprasad2@gmail.com,2026-03-25,19,male,Educational,02:09,6,00:12,00:07,6,3,1,1,00:32,09:19,4,4,00:38,2,2,1
rahulshaikh504@gmail.com,2026-03-25,30,female,Entertainment,01:19,12,00:55,00:37,23,4,4,1,23:54,07:45,2,1,00:19,1,5,0
rohitshah8@gmail.com,2026-03-25,50,male,Mixed,01:54,4,01:30,01:29,13,1,3,5,23:15,08:13,3,1,00:16,0,3,0
adityasoni843@gmail.com,2026-03-25,35,female,Entertainment,01:22,13,00:40,00:28,15,3,5,1,00:17,08:44,1,1,00:10,0,4,0
priyapatel510@gmail.com,2026-03-25,25,female,Entertainment,02:20,15,00:30,00:14,8,2,3,1,22:50,09:07,5,5,00:37,2,1,1
rahulmehta@gmail.com,2026-03-25,21,female,Entertainment,02:46,12,00:48,00:20,12,2,2,4,22:32,05:41,3,3,00:47,2,1,1
tanvisoni@gmail.com,2026-03-25,30,male,Motivational,01:45,8,00:35,00:08,24,5,5,5,01:43,05:36,2,2,00:24,0,4,0
arjunjoshi987@gmail.com,2026-03-25,19,female,Entertainment,02:13,2,01:54,00:25,16,2,5,4,23:38,06:19,3,3,00:56,2,1,1
amitdesai419@gmail.com,2026-03-25,21,male,Educational/Entertainment,01:33,2,01:11,01:04,8,4,3,5,00:01,07:50,3,2,00:07,1,5,0
amitjoshi@gmail.com,2026-03-25,25,male,Entertainment,01:21,4,00:19,00:12,11,4,4,1,00:31,09:47,2,2,00:15,0,5,0
arjunsingh9@gmail.com,2026-03-25,20,female,Entertainment,00:47,11,00:09,00:05,16,3,1,2,01:38,09:04,3,3,00:25,0,5,0
priyagupta393@gmail.com,2026-03-25,35,female,Entertainment,02:41,15,02:26,01:00,23,4,1,1,00:35,06:57,4,5,01:00,3,1,1
arjunpatel@gmail.com,2026-03-25,55,female,Emotional/Drama,01:28,6,00:33,00:11,19,4,3,4,00:31,07:16,1,2,00:25,0,4,0
karansharma@gmail.com,2026-03-25,55,male,Mixed,01:55,5,00:21,00:12,9,2,4,1,00:59,06:07,3,3,00:09,0,4,0
priyashah768@gmail.com,2026-03-26,18,female,Entertainment,01:34,6,00:40,00:39,9,5,4,1,22:20,08:19,2,3,00:23,0,3,0
karangupta@gmail.com,2026-03-26,20,female,Educational,00:30,5,00:12,00:06,20,2,5,4,00:44,08:11,3,3,00:10,1,5,0
vikasshah871@gmail.com,2026-03-26,21,female,Entertainment,01:09,2,00:10,00:10,4,5,1,2,02:25,09:23,3,3,00:09,0,5,0
karanreddy6@gmail.com,2026-03-26,24,male,Educational,01:58,13,00:16,00:14,5,3,1,3,22:39,06:45,2,2,00:15,1,5,0
vikassharma@gmail.com,2026-03-26,30,male,Entertainment,02:48,10,01:35,01:31,10,4,1,1,23:36,06:15,4,3,00:56,3,2,1
anjalisolanki@gmail.com,2026-03-26,20,male,Educational/Entertainment,01:06,12,00:17,00:08,4,2,2,5,02:04,08:01,1,2,00:14,0,4,0
adityasharma1@gmail.com,2026-03-26,45,female,Motivational,00:41,2,00:08,00:06,22,2,4,3,01:52,05:49,3,1,00:13,0,3,0
anjalisolanki@gmail.com,2026-03-26,55,female,Emotional/Drama,02:39,9,00:47,00:46,15,1,3,5,23:30,05:58,4,5,00:39,4,1,1
karandesai@gmail.com,2026-03-26,30,male,Entertainment,01:13,4,01:01,00:58,7,4,5,5,22:39,05:30,2,2,00:17,1,4,0
kavitashaikh993@gmail.com,2026-03-26,50,male,Emotional/Drama,00:48,8,00:37,00:09,3,3,4,5,23:45,05:13,1,2,00:17,1,4,0
nehashaikh@gmail.com,2026-03-26,40,male,Entertainment,02:36,6,01:15,00:46,17,5,4,3,22:24,08:45,5,4,00:48,2,1,1
anjalireddy@gmail.com,2026-03-26,19,female,Entertainment,02:37,7,02:26,00:28,8,2,5,2,00:59,08:49,5,5,00:59,2,1,1
anjalishah911@gmail.com,2026-03-26,35,female,Motivational,00:58,7,00:38,00:24,5,2,5,4,22:51,06:49,2,3,00:20,1,4,0
amitprasad@gmail.com,2026-03-26,23,male,Educational,02:58,5,02:28,02:13,19,5,4,2,23:23,07:54,3,3,01:00,4,1,1
poojajoshi@gmail.com,2026-03-26,22,female,Educational/Entertainment,01:16,14,00:44,00:10,8,3,1,4,01:30,06:54,2,1,00:17,1,5,0
arjunsingh@gmail.com,2026-03-26,22,female,Educational,02:44,11,00:45,00:11,16,1,5,5,00:51,05:10,5,4,00:59,4,2,1
priyasoni9@gmail.com,2026-03-26,55,female,Mixed,02:19,13,01:28,00:54,5,2,2,3,22:22,07:25,3,3,00:36,3,2,1
adityapatil@gmail.com,2026-03-26,35,male,Mixed,02:33,10,00:12,00:10,14,1,1,2,01:13,09:38,3,5,00:44,2,2,1
nehapatil@gmail.com,2026-03-26,30,female,Mixed,00:40,11,00:29,00:23,3,4,5,3,22:28,08:02,1,2,00:16,1,3,0
snehasharma5@gmail.com,2026-03-26,25,female,Educational,02:17,14,01:14,00:06,18,1,5,2,22:07,06:24,5,3,00:41,2,2,1
vikassingh474@gmail.com,2026-03-26,45,female,Emotional/Drama,01:45,15,00:15,00:07,13,4,3,5,02:16,06:50,2,1,00:13,1,4,0
vikaspatel2@gmail.com,2026-03-26,20,male,Educational,01:20,6,00:16,00:14,24,3,4,5,22:47,05:51,2,2,00:11,0,3,0
anjalipatel9@gmail.com,2026-03-26,23,male,Educational/Entertainment,00:30,8,00:13,00:11,21,3,5,5,00:57,08:04,3,3,00:24,1,3,0
rahulprasad3@gmail.com,2026-03-26,45,female,Motivational,00:57,12,00:11,00:09,17,3,4,5,22:39,09:40,3,3,00:18,0,4,0
vikassingh@gmail.com,2026-03-26,19,male,Entertainment,02:08,9,00:48,00:07,23,2,2,3,00:16,05:08,3,3,00:42,4,2,1
